时间t(s),路程s(m),速度v(m/s),加速度a(m/s^2),加加速度A(m/s^3)
0.07652226022602263,0.0016360806882312537,0.06037437901062221,1.5302921600000012,20
0.07891358085808584,0.0017894632527529339,0.0641477776987861,1.5781137900000013,20
0.08130490149014905,0.001952141730275928,0.06803552180174284,1.6259354200000014,20
0.08369622212221224,0.002124389530006157,0.07203761131949242,1.6737570500000014,20
0.08608754275427545,0.0023064800611495417,0.07615404625203484,1.7215786800000015,20
0.08847886338633866,0.0024986867329120036,0.08038482659937012,1.7694003100000015,20
0.09087018401840187,0.0027012829544994636,0.08472995236149823,1.8172219400000016,20
0.09326150465046508,0.0029145421351178423,0.08918942353841919,1.8650435700000016,20
0.09565282528252828,0.003138737683973061,0.093763240130133,1.9128652000000017,20
0.09804414591459149,0.0033741430102710405,0.09845140213663965,1.9606868300000018,20
0.1004354665466547,0.003621031523217702,0.10325390955793914,2.0085084600000016,20
0.1028267871787179,0.0038796766320189665,0.10817076239403148,2.0563300900000017,20
0.10521810781078111,0.004150351745880755,0.11320196064491667,2.1041517200000017,20
0.10760942844284432,0.004433330274008988,0.1183475043105947,2.151973350000002,20
0.11000074907490752,0.004728885625609588,0.12360739339106556,2.199794980000002,20
0.11239206970697073,0.005037291209888474,0.12898162788632928,2.247616610000002,20
0.11478339033903394,0.005358820436051568,0.13447020779638585,2.295438240000002,20
0.11717471097109715,0.0056937467133047915,0.14007313312123526,2.343259870000002,20
0.11956603160316036,0.0060423434508540645,0.14579040386087752,2.391081500000002,20
0.12195735223522355,0.006404884057905309,0.15162202001531264,2.438903130000002,20
0.12434867286728676,0.006781641943664444,0.15756798158454058,2.486724760000002,20
0.12673999349934997,0.007172890517337393,0.16362828856856138,2.5345463900000023,20
0.12913131413141318,0.0075789031881300754,0.16980294096737503,2.5823680200000023,20
0.1315226347634764,0.007999953365248414,0.1760919387809815,2.6301896500000024,20
0.1339139553955396,0.008436314457898327,0.18249528200938084,2.6780112800000024,20
0.1363052760276028,0.008888259875285737,0.189012970652573,2.7258329100000025,20
0.13869659665966602,0.009356063026616566,0.195645004710558,2.7736545400000026,20
0.1410879172917292,0.009839997321096734,0.20239138418333588,2.8214761700000026,20
0.1434792379237924,0.010340336167932162,0.20925210907090658,2.8692978000000027,20
0.14587055855585562,0.01085735297632877,0.21622717937327013,2.9171194300000027,20
0.14826187918791883,0.01139132115549248,0.22331659509042653,2.964941060000003,20
0.15065319981998204,0.01194224070542329,0.23040601080758294,2.964941060000003,0
0.15304452045204525,0.012510111626121204,0.23749542652473934,2.964941060000003,0
0.15543584108410846,0.01309493391758622,0.24458484224189575,2.964941060000003,0
0.15782716171617167,0.013696707579818338,0.25167425795905213,2.964941060000003,0
0.16021848234823488,0.014315432612817557,0.2587636736762085,2.964941060000003,0
0.1626098029802981,0.014951109016583877,0.2658530893933649,2.964941060000003,0
0.1650011236123613,0.0156037367911173,0.27294250511052126,2.964941060000003,0
0.16739244424442448,0.016273315936417825,0.28003192082767764,2.964941060000003,0
0.1697837648764877,0.016959846452485453,0.287121336544834,2.964941060000003,0
0.1721750855085509,0.017663328339320182,0.2942107522619904,2.964941060000003,0
0.1745664061406141,0.018383761596922014,0.30130016797914677,2.964941060000003,0
0.17695772677267732,0.019121146225290948,0.30838958369630315,2.964941060000003,0
0.17934904740474053,0.01987548222442698,0.3154789994134595,2.964941060000003,0
0.18174036803680374,0.020646769594330115,0.3225684151306159,2.964941060000003,0
0.18413168866886695,0.021435008335000352,0.3296578308477723,2.964941060000003,0
0.18652300930093016,0.02224019844643769,0.33674724656492866,2.964941060000003,0
0.18891432993299337,0.023062339928642133,0.34383666228208504,2.964941060000003,0
0.19130565056505655,0.023901432781613677,0.3509260779992414,2.964941060000003,0
0.19369697119711976,0.024757477005352323,0.3580154937163978,2.964941060000003,0
0.19608829182918297,0.02563047259985807,0.36510490943355417,2.964941060000003,0
0.19847961246124618,0.02652041956513092,0.37219432515071055,2.964941060000003,0
0.2008709330933094,0.027427317901170874,0.3792837408678669,2.964941060000003,0
0.2032622537253726,0.028351167607977925,0.3863731565850233,2.964941060000003,0
0.2056535743574358,0.02929196868555208,0.3934625723021797,2.964941060000003,0
0.20804489498949902,0.030249721133893334,0.40055198801933606,2.964941060000003,0
0.21043621562156223,0.031224424953001692,0.40764140373649244,2.964941060000003,0
0.21282753625362544,0.03221608014287715,0.4147308194536488,2.964941060000003,0
0.21521885688568865,0.03322468670351971,0.4218202351708052,2.964941060000003,0
0.21761017751775183,0.03425024463492937,0.42890965088796157,2.964941060000003,0
0.22000149814981504,0.03529275393710614,0.43599906660511795,2.964941060000003,0
0.22239281878187825,0.036352214610050004,0.4430884823222743,2.964941060000003,0
0.22478413941394146,0.037428626653760975,0.4501778980394307,2.964941060000003,0
0.22717546004600467,0.038521990068239045,0.4572673137565871,2.964941060000003,0
0.22956678067806788,0.03963230485348422,0.46435672947374346,2.964941060000003,0
0.2319581013101311,0.040759571009496495,0.47144614519089983,2.964941060000003,0
0.2343494219421943,0.041903788536275875,0.4785355609080562,2.964941060000003,0
0.2367407425742575,0.043064957433822354,0.4856249766252126,2.964941060000003,0
0.23913206320632072,0.04424307770213593,0.49271439234236897,2.964941060000003,0
0.24152338383838393,0.045438149341216615,0.49980380805952535,2.964941060000003,0
0.2439147044704471,0.046650172351064396,0.5068932237766818,2.964941060000003,0
0.24630602510251032,0.047879146731679284,0.5139826394938382,2.964941060000003,0
0.24869734573457353,0.04912507248306127,0.5210720552109945,2.964941060000003,0
0.25108866636663674,0.05038794960521036,0.5281614709281509,2.964941060000003,0
0.25347998699869995,0.05166777809812655,0.5352508866453073,2.964941060000003,0
0.25587130763076316,0.05296455796180985,0.5423403023624637,2.964941060000003,0
0.25826262826282637,0.054278289196260245,0.54942971807962,2.964941060000003,0
0.2606539488948896,0.05560897180147774,0.5565191337967764,2.964941060000003,0
0.2630452695269528,0.05695660577746234,0.5636085495139328,2.964941060000003,0
0.265436590159016,0.058321191124214036,0.5706979652310892,2.964941060000003,0
0.2678279107910792,0.05970272784173284,0.5777873809482456,2.964941060000003,0
0.2702192314231424,0.06110121593001874,0.5848767966654019,2.964941060000003,0
0.2726105520552056,0.06251665538907175,0.5919662123825583,2.964941060000003,0
0.27500187268726883,0.06394904621889186,0.5990556280997147,2.964941060000003,0
0.27739319331933204,0.06539838841947906,0.6061450438168711,2.964941060000003,0
0.27978451395139525,0.06686468199083338,0.6132344595340274,2.964941060000003,0
0.2821758345834584,0.0683479269329548,0.6203238752511838,2.964941060000003,0
0.2845671552155216,0.06984812324584332,0.6274132909683402,2.964941060000003,0
0.2869584758475848,0.07136527092949893,0.6345027066854966,2.964941060000003,0
0.28934979647964804,0.07289936998392164,0.641592122402653,2.964941060000003,0
0.29174111711171125,0.07445042040911147,0.6486815381198093,2.964941060000003,0
0.29413243774377446,0.0760184222050684,0.6557709538369657,2.964941060000003,0
0.29652375837583766,0.07760337537179242,0.6628603695541221,2.964941060000003,0
0.2989150790079009,0.07920527990928354,0.6699497852712785,2.964941060000003,0
0.3013063996399641,0.08082413581754178,0.6770392009884348,2.964941060000003,0
0.3036977202720273,0.08245994309656711,0.6841286167055912,2.964941060000003,0
0.3060890409040905,0.08411270174635954,0.6912180324227476,2.964941060000003,0
0.3084803615361537,0.08578241176691907,0.698307448139904,2.964941060000003,0
0.3108716821682169,0.0874690731582457,0.7053968638570604,2.964941060000003,0
0.31326300280028013,0.08917268592033945,0.7124862795742167,2.964941060000003,0
0.31565432343234334,0.09089325005320029,0.7195756952913731,2.964941060000003,0
0.31804564406440655,0.09263076555682823,0.7266651110085295,2.964941060000003,0
0.32043696469646976,0.09438523243122326,0.7337545267256859,2.964941060000003,0
0.32282828532853297,0.09615665067638542,0.7408439424428422,2.964941060000003,0
0.3252196059605962,0.09794502029231467,0.7479333581599986,2.964941060000003,0
0.3276109265926594,0.09975034127901101,0.755022773877155,2.964941060000003,0
0.3300022472247226,0.10157261363647446,0.7621121895943114,2.964941060000003,0
0.33239356785678575,0.10341183736470501,0.7692016053114678,2.964941060000003,0
0.33478488848884896,0.10526801246370267,0.7762910210286241,2.964941060000003,0
0.3371762091209122,0.10714113893346743,0.7833804367457805,2.964941060000003,0
0.3395675297529754,0.10903121677399928,0.7904698524629369,2.964941060000003,0
0.3419588503850386,0.11093824598529824,0.7975592681800933,2.964941060000003,0
0.3443501710171018,0.1128622265673643,0.8046486838972496,2.964941060000003,0
0.346741491649165,0.11480315852019747,0.811738099614406,2.964941060000003,0
0.3491328122812282,0.11676104184379774,0.8188275153315624,2.964941060000003,0
0.35152413291329143,0.1187358765381651,0.8259169310487188,2.964941060000003,0
0.35391545354535464,0.12072766260329956,0.8330063467658751,2.964941060000003,0
0.35630677417741785,0.12273640003920114,0.8400957624830315,2.964941060000003,0
0.35869809480948106,0.12476208884586981,0.8471851782001879,2.964941060000003,0
0.36108941544154427,0.12680472902330558,0.8542745939173443,2.964941060000003,0
0.3634807360736075,0.12886432057150846,0.8613640096345007,2.964941060000003,0
0.3658720567056707,0.13094086349047843,0.868453425351657,2.964941060000003,0
0.3682633773377339,0.1330343577802155,0.8755428410688134,2.964941060000003,0
0.3706546979697971,0.1351448034407197,0.8826322567859698,2.964941060000003,0
0.3730460186018603,0.13727220047199098,0.8897216725031262,2.964941060000003,0
0.37543733923392353,0.13941654887402938,0.8968110882202825,2.964941060000003,0
0.37782865986598674,0.14157784864683487,0.9039005039374389,2.964941060000003,0
0.38021998049804995,0.14375609979040746,0.9109899196545953,2.964941060000003,0
0.3826113011301131,0.14595130230474715,0.9180793353717517,2.964941060000003,0
0.3850026217621763,0.14816345618985394,0.9251687510889081,2.964941060000003,0
0.3873939423942395,0.15039256144572782,0.9322581668060644,2.964941060000003,0
0.38978526302630273,0.1526386180723688,0.9393475825232208,2.964941060000003,0
0.39217658365836594,0.15490162606977692,0.9464369982403772,2.964941060000003,0
0.39456790429042915,0.15718158543795213,0.9535264139575336,2.964941060000003,0
0.39695922492249236,0.15947849617689444,0.96061582967469,2.964941060000003,0
0.39935054555455557,0.16179235828660385,0.9677052453918463,2.964941060000003,0
0.4017418661866188,0.16412317176708036,0.9747946611090027,2.964941060000003,0
0.404133186818682,0.16647093661832396,0.9818840768261591,2.964941060000003,0
0.4065245074507452,0.16883565284033467,0.9889734925433155,2.964941060000003,0
0.4089158280828084,0.17121732043311247,0.9960629082604718,2.964941060000003,0
0.4113071487148716,0.17361593939665737,1.0031523239776283,2.964941060000003,0
0.4136984693469348,0.1760315097309694,1.0102417396947847,2.964941060000003,0
0.41608978997899804,0.17846403143604853,1.017331155411941,2.964941060000003,0
0.41848111061106125,0.18091350451189475,1.0244205711290975,2.964941060000003,0
0.42087243124312446,0.18337992895850808,1.0315099868462538,2.964941060000003,0
0.42326375187518767,0.1858633047758885,1.0385994025634102,2.964941060000003,0
0.4256550725072509,0.18836363196403602,1.0456888182805666,2.964941060000003,0
0.4280463931393141,0.19088091052295064,1.052778233997723,2.964941060000003,0
0.4304377137713773,0.19341514045263236,1.0598676497148793,2.964941060000003,0
0.4328290344034405,0.19596632175308118,1.0669570654320357,2.964941060000003,0
0.43522035503550366,0.19853445442429712,1.074046481149192,2.964941060000003,0
0.43761167566756687,0.20111953846628017,1.0811358968663485,2.964941060000003,0
0.4400029962996301,0.2037215738790303,1.0882253125835049,2.964941060000003,0
0.4423943169316933,0.20634056066254755,1.0953147283006612,2.964941060000003,0
0.4447856375637565,0.2089764988168319,1.1024041440178176,2.964941060000003,0
0.4471769581958197,0.21162938834188333,1.109493559734974,2.964941060000003,0
0.4495682788278829,0.21429922923770187,1.1165829754521304,2.964941060000003,0
0.4519595994599461,0.2169860215042875,1.1236723911692867,2.964941060000003,0
0.45435092009200934,0.21968976514164024,1.1307618068864431,2.964941060000003,0
0.45674224072407255,0.2224104601497601,1.1378512226035995,2.964941060000003,0
0.45913356135613576,0.22514810652864706,1.1449406383207559,2.964941060000003,0
0.46152488198819897,0.22790270427830112,1.1520300540379123,2.964941060000003,0
0.4639162026202622,0.23067425339872227,1.1591194697550686,2.964941060000003,0
0.4663075232523254,0.23346275388991053,1.166208885472225,2.964941060000003,0
0.4686988438843886,0.23626820575186588,1.1732983011893814,2.964941060000003,0
0.4710901645164518,0.23909060898458834,1.1803877169065378,2.964941060000003,0
0.473481485148515,0.2419299635880779,1.1874771326236941,2.964941060000003,0
0.4758728057805782,0.24478626956233454,1.1945665483408505,2.964941060000003,0
0.47826412641264143,0.24765952690735832,1.201655964058007,2.964941060000003,0
0.48065544704470464,0.2505497356231492,1.2087453797751633,2.964941060000003,0
0.48304676767676785,0.25345689570970714,1.2158347954923197,2.964941060000003,0
0.485438088308831,0.2563810071670322,1.222924211209476,2.964941060000003,0
0.4878294089408942,0.2593220699951244,1.2300136269266324,2.964941060000003,0
0.4902207295729574,0.2622800841939837,1.2371030426437888,2.964941060000003,0
0.49261205020502064,0.2652550497636101,1.2441924583609452,2.964941060000003,0
0.49500337083708384,0.26824696670400355,1.2512818740781015,2.964941060000003,0
0.49739469146914705,0.27125583501516415,1.258371289795258,2.964941060000003,0
0.49978601210121026,0.2742816546970918,1.2654607055124143,2.964941060000003,0
0.5021773327332735,0.2773244257497866,1.2725501212295707,2.964941060000003,0
0.5045686533653367,0.28038414817324847,1.279639536946727,2.964941060000003,0
0.5069599739973999,0.28346082196747746,1.2867289526638834,2.964941060000003,0
0.5093512946294632,0.2865544471324736,1.2938183683810398,2.964941060000003,0
0.5117426152615263,0.28966502366823677,1.3009077840981962,2.964941060000003,0
0.5141339358935895,0.2927925515747671,1.3079971998153526,2.964941060000003,0
0.5165252565256527,0.29593703085206446,1.315086615532509,2.964941060000003,0
0.5189165771577159,0.299098461500129,1.3221760312496653,2.964941060000003,0
0.5213078977897792,0.30227684351896056,1.3292654469668217,2.964941060000003,0
0.5236992184218423,0.30547217690855927,1.336354862683978,2.964941060000003,0
0.5260905390539056,0.30868446166892505,1.3434442784011345,2.964941060000003,0
0.5284818596859687,0.31191369780005795,1.3505336941182908,2.964941060000003,0
0.530873180318032,0.315159885301958,1.3576231098354472,2.964941060000003,0
0.5332645009500951,0.3184230241746251,1.3647125255526036,2.964941060000003,0
0.5356558215821584,0.3217031144180593,1.37180194126976,2.964941060000003,0
0.5380471422142216,0.3250001560322606,1.3788913569869163,2.964941060000003,0
0.5404384628462848,0.32831414901722905,1.3859807727040727,2.964941060000003,0
0.542829783478348,0.33164509337296455,1.393070188421229,2.964941060000003,0
0.5452211041104112,0.3349929890994672,1.4001596041383855,2.964941060000003,0
0.5476124247424744,0.33835783619673687,1.4072490198555418,2.964941060000003,0
0.5500037453745377,0.3417396346647737,1.4143384355726982,2.964941060000003,0
0.5523950660066008,0.34513838450357764,1.4214278512898546,2.964941060000003,0
0.5547863866386641,0.34855408571314866,1.428517267007011,2.964941060000003,0
0.5571777072707272,0.3519867382934868,1.4356066827241674,2.964941060000003,0
0.5595690279027905,0.35543634224459203,1.4426960984413237,2.964941060000003,0
0.5619603485348537,0.3589028975664644,1.4497855141584801,2.964941060000003,0
0.5643516691669168,0.3623864042591038,1.4568749298756365,2.964941060000003,0
0.5667429897989801,0.36588686232251033,1.4639643455927929,2.964941060000003,0
0.5691343104310432,0.36940427175668394,1.4710537613099492,2.964941060000003,0
0.5715256310631065,0.3729386325616247,1.4781431770271056,2.964941060000003,0
0.5739169516951697,0.37648994473733255,1.485232592744262,2.964941060000003,0
0.5763082723272329,0.3800582082838075,1.4923220084614184,2.964941060000003,0
0.5786995929592961,0.38364342320104955,1.4994114241785748,2.964941060000003,0
0.5810909135913593,0.3872455894890587,1.5065008398957311,2.964941060000003,0
0.5834822342234225,0.39086470714783494,1.5135902556128875,2.964941060000003,0
0.5858735548554858,0.3945007761773783,1.520679671330044,2.964941060000003,0
0.5882648754875489,0.39815379657768873,1.5277690870472003,2.964941060000003,0
0.5906561961196122,0.40182376834876626,1.5348585027643566,2.964941060000003,0
0.5930475167516753,0.4055106914906109,1.541947918481513,2.964941060000003,0
0.5954388373837386,0.4092145660032227,1.5490373341986694,2.964941060000003,0
0.5978301580158017,0.41293539188660155,1.5561267499158258,2.964941060000003,0
0.600221478647865,0.41667316914074753,1.5632161656329822,2.964941060000003,0
0.6026127992799282,0.4204278977656606,1.5703055813501385,2.964941060000003,0
0.6050041199119914,0.42419957776134076,1.577394997067295,2.964941060000003,0
0.6073954405440546,0.427988209127788,1.5844844127844513,2.964941060000003,0
0.6097867611761179,0.4317937918650024,1.5915738285016077,2.964941060000003,0
0.612178081808181,0.43561632597298383,1.598663244218764,2.964941060000003,0
0.6145694024402442,0.4394558114517324,1.6057526599359204,2.964941060000003,0
0.6169607230723074,0.4433122483012481,1.6128420756530768,2.964941060000003,0
0.6193520437043706,0.44718563652153087,1.6199314913702332,2.964941060000003,0
0.6217433643364338,0.45107597611258077,1.6270209070873896,2.964941060000003,0
0.624134684968497,0.45498326707439773,1.634110322804546,2.964941060000003,0
0.6265260056005603,0.45890750940698183,1.6411997385217023,2.964941060000003,0
0.6289173262326234,0.462848703110333,1.6482891542388587,2.964941060000003,0
0.6313086468646867,0.4668068481844513,1.655378569956015,2.964941060000003,0
0.6336999674967498,0.47078194462933665,1.6624679856731714,2.964941060000003,0
0.6360912881288131,0.47477399244498913,1.6695574013903278,2.964941060000003,0
0.6384826087608763,0.47878299163140875,1.6766468171074842,2.964941060000003,0
0.6408739293929395,0.48280894218859544,1.6837362328246406,2.964941060000003,0
0.6432652500250027,0.48685184411654925,1.690825648541797,2.964941060000003,0
0.6456565706570659,0.49091169741527013,1.6979150642589533,2.964941060000003,0
0.6480478912891291,0.49498850208475814,1.7050044799761097,2.964941060000003,0
0.6504392119211924,0.4990822581250132,1.712093895693266,2.964941060000003,0
0.6528305325532555,0.5031929655360354,1.7191833114104225,2.964941060000003,0
0.6552218531853188,0.5073206243178248,1.7262727271275788,2.964941060000003,0
0.6576131738173819,0.5114652344703812,1.7333621428447352,2.964941060000003,0
0.6600044944494452,0.5156267959937046,1.7404515585618916,2.964941060000003,0
0.6623958150815084,0.5198053088877953,1.747540974279048,2.964941060000003,0
0.6647871357135715,0.524000773152653,1.7546303899962044,2.964941060000003,0
0.6671784563456348,0.5282131887882778,1.7617198057133607,2.964941060000003,0
0.6695697769776979,0.5324425557946697,1.768809221430517,2.964941060000003,0
0.6719610976097612,0.5366888741718288,1.7758986371476735,2.964941060000003,0
0.6743524182418243,0.5409521439197549,1.7829880528648299,2.964941060000003,0
0.6767437388738876,0.5452323650384481,1.7900774685819862,2.964941060000003,0
0.6791350595059508,0.5495295375279085,1.7971668842991426,2.964941060000003,0
0.681526380138014,0.5538436613881359,1.804256300016299,2.964941060000003,0
0.6839177007700772,0.5581747366191304,1.8113457157334554,2.964941060000003,0
0.6863090214021405,0.562522763220892,1.8184351314506118,2.964941060000003,0
0.6887003420342036,0.5668877411934208,1.8255245471677681,2.964941060000003,0
0.6910916626662669,0.5712696705367166,1.8326139628849245,2.964941060000003,0
0.69348298329833,0.5756685512507795,1.8397033786020809,2.964941060000003,0
0.6958743039303933,0.5800843833356095,1.8467927943192373,2.964941060000003,0
0.6982656245624564,0.5845171667912067,1.8538822100363936,2.964941060000003,0
0.7006569451945197,0.5889669016175709,1.86097162575355,2.964941060000003,0
0.7030482658265829,0.5934335878147022,1.8680610414707064,2.964941060000003,0
0.7054395864586461,0.5979172253826007,1.8751504571878628,2.964941060000003,0
0.7078309070907093,0.6024178143212663,1.8822398729050192,2.964941060000003,0
0.7102222277227725,0.6069353546306989,1.8893292886221755,2.964941060000003,0
0.7126135483548357,0.6114698463108986,1.896418704339332,2.964941060000003,0
0.7150048689868989,0.6160212893618655,1.9035081200564883,2.964941060000003,0
0.7173961896189621,0.6205896837835995,1.9105975357736447,2.964941060000003,0
0.7197875102510253,0.6251750295761005,1.917686951490801,2.964941060000003,0
0.7221788308830885,0.6297773267393687,1.9247763672079574,2.964941060000003,0
0.7245701515151517,0.634396575273404,1.9318657829251138,2.964941060000003,0
0.726961472147215,0.6390327751782063,1.9389551986422702,2.964941060000003,0
0.7293527927792781,0.6436859264537758,1.9460446143594266,2.964941060000003,0
0.7317441134113414,0.6483560291001124,1.953134030076583,2.964941060000003,0
0.7341354340434045,0.653043083117216,1.9602234457937393,2.964941060000003,0
0.7365267546754678,0.6577470885050868,1.9673128615108957,2.964941060000003,0
0.738918075307531,0.6624680452637246,1.974402277228052,2.964941060000003,0
0.7413093959395942,0.6672059533931296,1.9814916929452084,2.964941060000003,0
0.7437007165716574,0.6719608128933017,1.9885811086623648,2.964941060000003,0
0.7460920372037206,0.6767326237642408,1.9956705243795212,2.964941060000003,0
0.7484833578357838,0.6815213860059471,2.0027599400966776,2.964941060000003,0
0.7508746784678471,0.6863270996184205,2.009849355813834,2.964941060000003,0
0.7532659990999102,0.691149764601661,2.0169387715309903,2.964941060000003,0
0.7556573197319735,0.6959893809556685,2.0240281872481467,2.964941060000003,0
0.7580486403640366,0.7008459486804433,2.031117602965303,2.964941060000003,0
0.7604399609960999,0.705719467775985,2.0382070186824595,2.964941060000003,0
0.762831281628163,0.7106099382422939,2.045296434399616,2.964941060000003,0
0.7652226022602262,0.71551736007937,2.052385850116772,2.964941060000003,0
0.7676139228922895,0.7204417332872131,2.0594752658339286,2.964941060000003,0
0.7700052435243526,0.7253830578658232,2.066564681551085,2.964941060000003,0
0.7723965641564159,0.7303413338152005,2.0736540972682413,2.964941060000003,0
0.774787884788479,0.7353165611353449,2.0807435129853977,2.964941060000003,0
0.7771792054205423,0.7403087398262564,2.087832928702554,2.964941060000003,0
0.7795705260526055,0.745317869887935,2.0949223444197105,2.964941060000003,0
0.7819618466846687,0.7503439513203807,2.102011760136867,2.964941060000003,0
0.7843531673167319,0.7553869841235935,2.1091011758540232,2.964941060000003,0
0.7867444879487951,0.7604469682975734,2.1161905915711796,2.964941060000003,0
0.7891358085808583,0.7655239038423204,2.123280007288336,2.964941060000003,0
0.7915271292129216,0.7706177907578345,2.1303694230054924,2.964941060000003,0
0.7939184498449847,0.7757286290441158,2.1374588387226487,2.964941060000003,0
0.796309770477048,0.7808564187011641,2.144548254439805,2.964941060000003,0
0.7987010911091111,0.7860011597289794,2.1516376701569615,2.964941060000003,0
0.8010924117411744,0.791162852127562,2.158727085874118,2.964941060000003,0
0.8034837323732376,0.7963414958969116,2.1658165015912743,2.964941060000003,0
0.8058750530053008,0.8015370910370283,2.1729059173084306,2.964941060000003,0
0.808266373637364,0.8067496375479122,2.179995333025587,2.964941060000003,0
0.8106576942694272,0.8119791354295631,2.1870847487427434,2.964941060000003,0
0.8130490149014904,0.8172255846819811,2.1941741644598998,2.964941060000003,0
0.8154403355335537,0.8224889853051662,2.201263580177056,2.964941060000003,0
0.8178316561656168,0.8277693372991185,2.2083529958942125,2.964941060000003,0
0.82022297679768,0.8330666406638378,2.215442411611369,2.964941060000003,0
0.8226142974297432,0.8383808953993243,2.2225318273285253,2.964941060000003,0
0.8250056180618064,0.8437121015055777,2.2296212430456817,2.964941060000003,0
0.8273969386938697,0.8490602589825984,2.236710658762838,2.964941060000003,0
0.8297882593259328,0.8544253678303861,2.2438000744799944,2.964941060000003,0
0.8321795799579961,0.859807428048941,2.250889490197151,2.964941060000003,0
0.8345709005900592,0.8652064396382629,2.257978905914307,2.964941060000003,0
0.8369622212221225,0.870622402598352,2.2650683216314635,2.964941060000003,0
0.8393535418541856,0.8760553169292081,2.27215773734862,2.964941060000003,0
0.8417448624862489,0.8815051826308313,2.2792471530657763,2.964941060000003,0
0.8441361831183121,0.8869719997032217,2.2863365687829327,2.964941060000003,0
0.8465275037503753,0.8924557681463792,2.293425984500089,2.964941060000003,0
0.8489188243824385,0.8979564879603037,2.3005154002172454,2.964941060000003,0
0.8513101450145018,0.9034741591449954,2.307604815934402,2.964941060000003,0
0.8537014656465649,0.9090087817004542,2.314694231651558,2.964941060000003,0
0.8560927862786282,0.91456035562668,2.3217836473687146,2.964941060000003,0
0.8584841069106913,0.920128880923673,2.328873063085871,2.964941060000003,0
0.8608754275427546,0.9257143575914331,2.3359624788030273,2.964941060000003,0
0.8632667481748177,0.9313167856299602,2.3430518945201837,2.964941060000003,0
0.865658068806881,0.9369361650392545,2.35014131023734,2.964941060000003,0
0.8680493894389442,0.9425724958193158,2.3572307259544965,2.964941060000003,0
0.8704407100710073,0.9482257779701443,2.364320141671653,2.964941060000003,0
0.8728320307030706,0.9538960114917399,2.371409557388809,2.964941060000003,0
0.8752233513351337,0.9595831963841025,2.3784989731059656,2.964941060000003,0
0.877614671967197,0.9652873326472323,2.385588388823122,2.964941060000003,0
0.8800059925992602,0.9710084202811292,2.3926778045402783,2.964941060000003,0
0.8823973132313234,0.9767464592857932,2.3997672202574347,2.964941060000003,0
0.8847886338633866,0.9825014496612242,2.406856635974591,2.964941060000003,0
0.8871799544954498,0.9882733914074224,2.4139460516917475,2.964941060000003,0
0.889571275127513,0.9940622845243877,2.421035467408904,2.964941060000003,0
0.8919625957595763,0.9998681290121201,2.4281248831260602,2.964941060000003,0
0.8943539163916394,1.0056909248706196,2.4352142988432166,2.964941060000003,0
0.8967452370237027,1.0115306720998862,2.442303714560373,2.964941060000003,0
